,address,type,price,features,labels
738,"3502 Dennett Dr APT 405, Madison, WI 53714",Apartment for rent,"$1,300/mo","['1', '1.5', '1,110']","['sqft', 'ba', 'bd']"
739,"15 Meadowlark Dr, Madison, WI 53714",House for rent,"$1,625/mo","['3', '3', '1,843']","['sqft', 'ba', 'bds']"
740,"101 Ferchland Pl, Monona, WI 53714",Condo for sale,"$275,000","['2', '1', '981']","['sqft', 'ba', 'bds']"
741,"101 Ferchland Pl # 207, Monona, WI 53714",Condo for sale,"$275,000","['2', '1', '981']","['sqft', 'ba', 'bds']"
742,"409 Topaz Ln, Madison, WI 53714",House for sale,"$215,000","['3', '2', '1,320']","['sqft', 'ba', 'bds']"
743,"4914 Retana Dr, Madison, WI 53714",House for sale,"$274,900","['4', '2', '2,348']","['sqft', 'ba', 'bds']"
744,"4138 Bruns Ave, Madison, WI 53714",Condo for sale,"$239,900","['3', '2', '1,700']","['sqft', 'ba', 'bds']"
745,"4136 Bruns Ave, Madison, WI 53714",Condo for sale,"$234,900","['3', '2', '1,530']","['sqft', 'ba', 'bds']"
746,"4134 Bruns Ave, Madison, WI 53714",Condo for sale,"$159,900","['1', '1', '980']","['sqft', 'ba', 'bd']"
747,"4132 Bruns Ave, Madison, WI 53714",Condo for sale,"$189,900","['2', '1', '1,080']","['sqft', 'ba', 'bds']"
748,"4130 Bruns Ave, Madison, WI 53714",Condo for sale,"$189,900","['2', '1', '1,080']","['sqft', 'ba', 'bds']"
749,"4128 Bruns Ave, Madison, WI 53714",Condo for sale,"$159,900","['1', '1', '980']","['sqft', 'ba', 'bd']"
750,"4126 Bruns Ave, Madison, WI 53714",Condo for sale,"$234,900","['3', '2', '1,530']","['sqft', 'ba', 'bds']"
751,"4124 Bruns Ave, Madison, WI 53714",Condo for sale,"$239,900","['3', '2', '1,700']","['sqft', 'ba', 'bds']"
752,"805 Fairmont Ave, Madison, WI 53714",Apartment for sale,"$395,000","['4', '4', '2,100']","['sqft', 'ba', 'bds']"
753,"5205 Knightsbridge Rd, Madison, WI 53714",House for sale,"$235,000","['3', '2', '1,876']","['sqft', 'ba', 'bds']"
754,"801 Fairmont Ave, Madison, WI 53714",Apartment for sale,"$395,000","['4', '4', '2,100']","['sqft', 'ba', 'bds']"
755,"729 Topaz Ln, Madison, WI 53714",House for sale,"$219,900","['3', '2', '1,604']","['sqft', 'ba', 'bds']"
756,"3744 Sargent St, Madison, WI 53714",House for sale,"$179,900","['2', '1', '768']","['sqft', 'ba', 'bds']"
757,"3713 Johns St, Madison, WI 53714",House for rent,"$1,400/mo","['2', '1', '1,000']","['sqft', 'ba', 'bds']"
758,"3514 Dennett Dr, Madison, WI 53714",House for sale,"$287,500","['3', '2', '1,422']","['sqft', 'ba', 'bds']"
759,"4550 Turquoise Ln, Madison, WI 53714",House for sale,"$230,000","['3', '2', '1,105']","['sqft', 'ba', 'bds']"
760,"Stonewood Apartments | 302 Parkwood Ln, Madison, WI",Stonewood Apartments,,"['$1,075+']",['2 bds']
761,"3121 Hermina St, Madison, WI 53714",House for sale,"$134,000","['1', '1', '480']","['sqft', 'ba', 'bd']"
762,"3502 Dennett Dr APT 405, Madison, WI 53714",Apartment for rent,"$1,300/mo","['1', '1.5', '1,110']","['sqft', 'ba', 'bd']"
763,"15 Meadowlark Dr, Madison, WI 53714",House for rent,"$1,625/mo","['3', '3', '1,843']","['sqft', 'ba', 'bds']"
764,"101 Ferchland Pl, Monona, WI 53714",Condo for sale,"$275,000","['2', '1', '981']","['sqft', 'ba', 'bds']"
765,"101 Ferchland Pl # 207, Monona, WI 53714",Condo for sale,"$275,000","['2', '1', '981']","['sqft', 'ba', 'bds']"
766,"409 Topaz Ln, Madison, WI 53714",House for sale,"$215,000","['3', '2', '1,320']","['sqft', 'ba', 'bds']"
767,"4914 Retana Dr, Madison, WI 53714",House for sale,"$274,900","['4', '2', '2,348']","['sqft', 'ba', 'bds']"
768,"513 W Pima St UNIT 2, Phoenix, AZ 85003",Condo for rent,$850/mo,"['2', '1', '768']","['sqft', 'ba', 'bds']"
769,"620 N 4th Ave APT 2, Phoenix, AZ 85003",Apartment for rent,"$2,250/mo","['3', '2', '1,756']","['sqft', 'ba', 'bds']"
770,"Roosevelt Square | 121 W Portland St, Phoenix, AZ",Roosevelt Square,,"['$1,158+', '$1,090+', '$1,513+']","['2 bds', '1 bd', 'Studio']"
771,"358 W Apache St, Phoenix, AZ 85003",House for sale,"$250,000","['4', '2', '1,785']","['sqft', 'ba', 'bds']"
772,"100 W Portland St UNIT 302, Phoenix, AZ 85003",Condo for sale,"$300,000","['1', '1', '745']","['sqft', 'ba', 'bd']"
773,"830 N 2nd Ave UNIT 4, Phoenix, AZ 85003",Apartment for rent,"$1,175/mo","['1', '1', '3,208']","['sqft', 'ba', 'bd']"
774,"617 N 3rd Ave APT 108, Phoenix, AZ 85003",Apartment for rent,$775/mo,"['1', '1', '--']","['sqft', 'ba', 'bd']"
775,"318 W Coronado Rd, Phoenix, AZ 85003",House for sale,"$525,000","['4', '2', '2,302']","['sqft', 'ba', 'bds']"
776,"Pure Fillmore Apartments | 601 W Fillmore St, Phoenix, AZ",Pure Fillmore Apartments,,"['$1,235+', '$1,824+']","['2 bds', '1 bd']"
777,"620 N 4th Ave APT 6, Phoenix, AZ 85003",Townhouse for sale,"$330,000","['2', '2.5', '1,756']","['sqft', 'ba', 'bds']"
778,"306 W Almeria Rd, Phoenix, AZ 85003",House for rent,"$2,300/mo","['3', '2', '1,902']","['sqft', 'ba', 'bds']"
779,"335 W Willetta St, Phoenix, AZ 85003",House for rent,"$2,000/mo","['3', '1.5', '1,375']","['sqft', 'ba', 'bds']"
780,"140 W Granada Rd, Phoenix, AZ 85003",House for sale,"$719,500","['4', '2', '2,368']","['sqft', 'ba', 'bds']"
781,"44 Monroe | 44 W Monroe St, Phoenix, AZ",44 Monroe,,"['$1,695+', '$1,844+']","['2 bds', '1 bd']"
782,"805 N 4th Ave UNIT 607, Phoenix, AZ 85003",Condo for sale,"$235,000","['1', '1', '720']","['sqft', 'ba', 'bd']"
783,"17 W Vernon Ave UNIT 119, Phoenix, AZ 85003",Condo for sale,"$319,900","['2', '2.5', '1,687']","['sqft', 'ba', 'bds']"
784,"16 W Encanto Blvd UNIT 506, Phoenix, AZ 85003",Condo for sale,"$270,000","['2', '2', '1,254']","['sqft', 'ba', 'bds']"
785,"1717 N 1st Ave UNIT 215, Phoenix, AZ 85003",Townhouse for rent,"$2,300/mo","['2', '2.5', '1,490']","['sqft', 'ba', 'bds']"
786,"200 W Portland St # 622, Phoenix, AZ 85003",Apartment for rent,"$1,950/mo","['1', '1', '891']","['sqft', 'ba', 'bd']"
787,"808 N 4th Ave, Phoenix, AZ",For Rent,,"['$2,500+']",['2 bds']
788,"17 W Vernon Ave UNIT 23, Phoenix, AZ 85003",Apartment for sale,"$300,000","['2', '2.5', '1,490']","['sqft', 'ba', 'bds']"
789,"W Portland St, Phoenix, AZ 85003",Apartment for rent,"$4,500/mo","['1', '1', '944']","['sqft', 'ba', 'bd']"
790,"W Portland St, Phoenix, AZ 85003",Apartment for rent,"$4,200/mo","['1', '1', '687']","['sqft', 'ba', 'bd']"
791,"335 W Edgemont Ave, Phoenix, AZ 85003",House for sale,"$499,000","['3', '2', '1,837']","['sqft', 'ba', 'bds']"
792,"1816 W Mohave St, Phoenix, AZ 85007",House for sale,"$169,900","['3', '1', '1,027']","['sqft', 'ba', 'bds']"
793,"1429 S 15th Ave, Phoenix, AZ 85007",Apartment for sale,"$240,000","['Studio', '--', '917']","['sqft', 'ba']"
794,"932 W Moreland St, Phoenix, AZ 85007",House for sale,"$389,900","['2', '1', '1,249']","['sqft', 'ba', 'bds']"
795,"1330 W Palm Ln, Phoenix, AZ 85007",House for rent,"$2,200/mo","['3', '2', '2,000']","['sqft', 'ba', 'bds']"
796,"1217 S 14th Ave, Phoenix, AZ 85007",House for sale,"$189,000","['3', '2', '1,039']","['sqft', 'ba', 'bds']"
797,"1514 W Lewis Ave, Phoenix, AZ 85007",House for sale,"$415,000","['2', '1', '1,316']","['sqft', 'ba', 'bds']"
798,"1626 W Mcdowell Rd APT 3, Phoenix, AZ 85007",Townhouse for rent,$700/mo,"['1', '1', '600']","['sqft', 'ba', 'bd']"
799,"1502 W Culver St, Phoenix, AZ 85007",House for sale,"$395,000","['3', '1', '1,528']","['sqft', 'ba', 'bds']"
800,"508 N 9th Ave APT 1, Phoenix, AZ 85007",Townhouse for rent,"$1,100/mo","['1', '1', '675']","['sqft', 'ba', 'bd']"
801,"327 N 16th Ave # C, Phoenix, AZ 85007",Apartment for rent,$849/mo,"['1', '1', '650']","['sqft', 'ba', 'bd']"
802,"335 N 16th Ave # FURNISHED, Phoenix, AZ 85007",Apartment for rent,"$1,099/mo","['1', '1', '650']","['sqft', 'ba', 'bd']"
803,"613 N 9th Ave, Phoenix, AZ 85007",House for rent,"$1,025/mo","['1', '1', '500']","['sqft', 'ba', 'bd']"
804,"820 N 8th Ave # 20, Phoenix, AZ 85007",Apartment for rent,"$1,795/mo","['3', '3.5', '1,680']","['sqft', 'ba', 'bds']"
805,"814 N 8th Ave APT 2, Phoenix, AZ 85007",Apartment for rent,$750/mo,"['2', '1', '700']","['sqft', 'ba', 'bds']"
806,"1531 W Encanto Blvd, Phoenix, AZ 85007",House for sale,"$339,000","['2', '1', '1,176']","['sqft', 'ba', 'bds']"
807,"1830 N 15th Ave, Phoenix, AZ 85007",House for sale,"$319,900","['3', '2', '1,428']","['sqft', 'ba', 'bds']"
808,"Legacy Bungalows | 1350 W Van Buren St, Phoenix, AZ",Legacy Bungalows,,"['$976', '$1,483+']","['3 bds', '1 bd']"
809,"1622 W Willetta St # B, Phoenix, AZ 85007",Apartment for rent,"$1,125/mo","['1', '1', '572']","['sqft', 'ba', 'bd']"
810,"1510 W Windsor Ave, Phoenix, AZ 85007",House for rent,"$2,200/mo","['3', '2', '1,579']","['sqft', 'ba', 'bds']"
811,"712 W Taylor Street | 712 W Taylor St, Phoenix, AZ",712 W Taylor Street,,"['$1,200+']",['2 bds']
812,"1615 W Palm Ln, Phoenix, AZ 85007",House for sale,"$295,000","['3', '1', '1,238']","['sqft', 'ba', 'bds']"
813,"130 N 11th Ave, Phoenix, AZ 85007",Apartment for sale,"$150,000","['Studio', '--', '972']","['sqft', 'ba']"
814,"1505 N 15th Ave, Phoenix, AZ 85007",Apartment for sale,"$567,000","['Studio', '--', '800']","['sqft', 'ba']"
815,"1253 W Pierce St APT 01, Phoenix, AZ 85007",Apartment for rent,"$1,250/mo","['3', '1', '800']","['sqft', 'ba', 'bds']"
816,"1828 W Tuckey Ln UNIT 4, Phoenix, AZ 85015",Townhouse for rent,$749/mo,"['1', '1', '804']","['sqft', 'ba', 'bd']"
817,"1530 W Mulberry Dr, Phoenix, AZ 85015",Apartment for rent,$695/mo,"['2', '1', '2,396']","['sqft', 'ba', 'bds']"
818,"2239 W Osborn Rd, Phoenix, AZ 85015",House for sale,"$409,750","['4', '3', '2,093']","['sqft', 'ba', 'bds']"
819,"6565 N 19th Ave APT 33, Phoenix, AZ 85015",Townhouse for sale,"$105,000","['2', '1.5', '1,152']","['sqft', 'ba', 'bds']"
820,"4746 N 20th Ave, Phoenix, AZ 85015",Townhouse for rent,"$1,295/mo","['4', '2.5', '1,704']","['sqft', 'ba', 'bds']"
821,"5307 N 15th Dr, Phoenix, AZ 85015",Townhouse for rent,"$1,050/mo","['2', '2', '1,034']","['sqft', 'ba', 'bds']"
822,"1640 W Ocotillo Rd # A1, Phoenix, AZ 85015",Apartment for rent,"$1,095/mo","['2', '1', '1,000']","['sqft', 'ba', 'bds']"
823,"2201 W Glenrosa Ave, Phoenix, AZ 85015",Apartment for sale,"$252,500","['Studio', '--', '900']","['sqft', 'ba']"
824,"6565 N 17th Ave, Phoenix, AZ",For Rent,,"['$1,095+']",['2 bds']
825,"1537 W Lamar Rd, Phoenix, AZ 85015",House for rent,"$2,195/mo","['3', '2', '1,721']","['sqft', 'ba', 'bds']"
826,"2226 W Rancho Dr, Phoenix, AZ 85015",House for rent,"$1,588/mo","['3', '2', '2,016']","['sqft', 'ba', 'bds']"
827,"6816 N 17th Ave APT 2, Phoenix, AZ 85015",Apartment for rent,$900/mo,"['2', '1', '850']","['sqft', 'ba', 'bds']"
828,"1942 W Indianola Ave, Phoenix, AZ 85015",House for sale,"$230,000","['3', '2', '1,810']","['sqft', 'ba', 'bds']"
829,"4241 N 23rd Ave # 6, Phoenix, AZ 85015",Apartment for rent,$600/mo,"['2', '1', '800']","['sqft', 'ba', 'bds']"
830,"2218 W Weldon Ave, Phoenix, AZ 85015",Apartment for rent,"$1,000/mo","['Studio', '1', '750']","['sqft', 'ba']"
831,"Estates on Maryland | 1802 W Maryland Ave, Phoenix, AZ",Estates on Maryland,,"['$968+', '$1,117+', '$1,561']","['2 bds', '1 bd', '3 bds']"
832,"1507 W Mitchell Dr, Phoenix, AZ 85015",House for rent,"$1,723/mo","['3', '1', '1,458']","['sqft', 'ba', 'bds']"
833,"2450 W Glenrosa Ave, Phoenix, AZ",For Rent,,"['$1,200+']",['2 bds']
834,"1702 W Clarendon Ave, Phoenix, AZ 85015",House for sale,"$435,000","['4', '2', '1,973']","['sqft', 'ba', 'bds']"
835,"2043 W Hazelwood Pkwy, Phoenix, AZ 85015",Townhouse for sale,"$204,900","['4', '2.5', '1,656']","['sqft', 'ba', 'bds']"
836,"1717 W Clarendon Ave, Phoenix, AZ 85015",House for sale,"$232,000","['2', '1', '831']","['sqft', 'ba', 'bds']"
837,"4536 N 18th Ave, Phoenix, AZ 85015",House for sale,"$200,000","['3', '2', '1,397']","['sqft', 'ba', 'bds']"
838,"2031 W Oregon Ave, Phoenix, AZ 85015",House for sale,"$254,900","['3', '2', '1,352']","['sqft', 'ba', 'bds']"
839,"5106 N 17th Ave APT 14, Phoenix, AZ 85015",Townhouse for rent,"$1,195/mo","['2', '1.5', '896']","['sqft', 'ba', 'bds']"
840,"1701 E Colter St, Phoenix, AZ",For Rent,,"['$1,100', '$1,150+', '$1,700']","['2 bds', '1 bd', '3 bds']"
841,"2821 E Turney Ave APT 2, Phoenix, AZ 85016",Apartment for rent,"$1,195/mo","['2', '1', '690']","['sqft', 'ba', 'bds']"
842,"4808 N 24th St, Phoenix, AZ",For Rent,,"['$1,500+', '$2,550+', '$4,900']","['2 bds', '1 bd', '3 bds']"
843,"2333 E Turney Ave, Phoenix, AZ 85016",House for sale,"$495,000","['3', '2', '1,693']","['sqft', 'ba', 'bds']"
844,"2202 E Indianola Ave, Phoenix, AZ 85016",House for sale,"$308,900","['2', '2', '1,174']","['sqft', 'ba', 'bds']"
845,"Audere Apartments | 1920 E Indian School Rd, Phoenix, AZ",Audere Apartments,,"['$1,207+', '$1,405+']","['2 bds', '1 bd']"
846,"4343 N 21st St, Phoenix, AZ",For Rent,,"['$1,100', '$1,895']","['3 bds', '1 bd']"
847,"2222 E Campbell Ave # 214, Phoenix, AZ 85016",Make Me Move®,"$285,000","['2', '2', '1,247']","['sqft', 'ba', 'bds']"
848,"2529 E Campbell Ave, Phoenix, AZ 85016",Auction,$--,"['3', '--', '1,566']","['sqft', 'ba', 'bds']"
849,"4381 N 24th Way, Phoenix, AZ 85016",Townhouse for rent,"$2,100/mo","['2', '2.5', '1,755']","['sqft', 'ba', 'bds']"
850,"4201 N 20th St UNIT 109, Phoenix, AZ 85016",Apartment for rent,"$1,275/mo","['2', '2', '1,064']","['sqft', 'ba', 'bds']"
851,"4142 N 25th St APT 27, Phoenix, AZ 85016",Apartment for rent,$875/mo,"['1', '1', '800']","['sqft', 'ba', 'bd']"
852,"Peak 16 | 5151 N 16th St, Phoenix, AZ",Peak 16,,"['$1,322+', '$1,386+', '$1,757+']","['2 bds', '1 bd', 'Studio']"
853,"2432 E Squaw Peak Dr, Phoenix, AZ 85016",House for rent,"$6,400/mo","['4', '2', '2,589']","['sqft', 'ba', 'bds']"
854,"VIA 21 | 4111 N 21st St, Phoenix, AZ",VIA 21,,"['$1,299+']",['2 bds']
855,"The Highland | 1601 E Highland Ave, Phoenix, AZ",The Highland,,"['$1,254+', '$1,571+']","['2 bds', '1 bd']"
856,"The Venue on Camelback Apartments | 1930 E Camelback Rd, Phoenix, AZ",The Venue on Camelback Apartments,,"['$642+', '$973+', '$1,046+']","['2 bds', '1 bd', 'Studio']"
857,"Biltmore at Camelback | 2625 E Camelback Rd, Phoenix, AZ",Biltmore at Camelback,,"['$1,340+', '$1,372+', '$1,857+']","['2 bds', '1 bd', 'Studio']"
858,"District at Biltmore | 4600 N 24th St, Phoenix, AZ",District at Biltmore,,"['$1,390+', '$1,860+']","['2 bds', '1 bd']"
859,"Crescent Highland | 4626 N 16th St, Phoenix, AZ",Crescent Highland,,"['$1,063+', '$1,307+', '$1,836+']","['2 bds', '1 bd', 'Studio']"
860,"Biltmore at Camelback, Lafayette",Apartment for rent,"$2,142/mo","['2', '2', '982']","['sqft', 'ba', 'bds']"
861,"The Angela | 2727 E Camelback Rd, Phoenix, AZ",The Angela,,"['$1,696+', '$1,981+', '$2,657+', '$4,166+']","['2 bds', '1 bd', '3 bds', 'Studio']"
862,"3033 E Devonshire Ave UNIT 1027, Phoenix, AZ 85016",Condo for sale,"$79,900","['1', '1', '576']","['sqft', 'ba', 'bd']"
863,"1714 E Maryland Ave, Phoenix, AZ 85016",House for rent,"$1,950/mo","['3', '2', '1,482']","['sqft', 'ba', 'bds']"
864,"Latitude Apartments | 1944 W Thunderbird Rd, Phoenix, AZ",Latitude Apartments,,"['$817+', '$816+', '$1,478+']","['2 bds', '1 bd', '3 bds']"
865,"17242 N 16th Dr APT 5, Phoenix, AZ 85023",Apartment for rent,$850/mo,"['1', '1', '672']","['sqft', 'ba', 'bd']"
866,"14239 N 26th Ln, Phoenix, AZ 85023",House for sale,"$225,000","['3', '2', '1,162']","['sqft', 'ba', 'bds']"
867,"506 W Kings Ave, Phoenix, AZ 85023",House for sale,"$285,000","['3', '2', '1,618']","['sqft', 'ba', 'bds']"
868,"1918 W Davis Rd, Phoenix, AZ 85023",House for rent,"$1,650/mo","['3', '2.5', '1,454']","['sqft', 'ba', 'bds']"
869,"14615 N 22nd Ln, Phoenix, AZ 85023",House for sale,"$290,000","['3', '2', '1,815']","['sqft', 'ba', 'bds']"
870,"2045 W Marconi Ave, Phoenix, AZ 85023",House for sale,"$274,000","['2', '2.5', '1,531']","['sqft', 'ba', 'bds']"
871,"The Turn | 14602 N 19th Ave, Phoenix, AZ",The Turn,,"['$1,080+', '$1,040', '$1,300+', '$1,600']","['2 bds', '1 bd', '3 bds', 'Studio']"
872,"11 W Waltann Ln, Phoenix, AZ 85023",House for sale,"$359,777","['4', '2', '2,080']","['sqft', 'ba', 'bds']"
873,"2321 W Betty Elyse Ln, Phoenix, AZ 85023",House for rent,"$1,400/mo","['2', '1', '890']","['sqft', 'ba', 'bds']"
874,"17630 N 6th Ave, Phoenix, AZ 85023",House for rent,"$1,500/mo","['3', '2', '1,553']","['sqft', 'ba', 'bds']"
875,"2034 W Tracy Ln, Phoenix, AZ 85023",House for sale,"$265,000","['3', '2.5', '1,800']","['sqft', 'ba', 'bds']"
876,"113 W Bluefield Ave, Phoenix, AZ 85023",House for rent,"$1,800/mo","['3', '2', '1,687']","['sqft', 'ba', 'bds']"
877,"1212 W Muriel Dr, Phoenix, AZ 85023",House for sale,"$239,999","['3', '2', '1,425']","['sqft', 'ba', 'bds']"
878,"14624 N 15th Dr, Phoenix, AZ 85023",House for sale,"$1,250,000","['4', '5', '5,382']","['sqft', 'ba', 'bds']"
879,"213 W Villa Rita Dr, Phoenix, AZ 85023",Foreclosure,"$234,900","['3', '2', '1,341']","['sqft', 'ba', 'bds']"
880,"The Tides on Thunderbird | 2140 W Thunderbird Rd, Phoenix, AZ",The Tides on Thunderbird,,"['$670+', '$775+', '$935+']","['2 bds', '1 bd', 'Studio']"
881,"1207 W Betty Elyse Ln, Phoenix, AZ 85023",Coming soon,"$329,900","['3', '2', '2,282']","['sqft', 'ba', 'bds']"
882,"18010 N 6th Dr, Phoenix, AZ 85023",Auction,"$288,530","['--', '2.5', '1,922']","['sqft', 'ba', 'bds']"
883,"Bell Cove | 17239 N 19th Ave, Phoenix, AZ",Bell Cove,,"['$845+', '$1,000+']","['2 bds', '1 bd']"
884,"16036 N 11th Ave UNIT 1114, Phoenix, AZ 85023",Apartment for rent,"$1,495/mo","['3', '2', '1,385']","['sqft', 'ba', 'bds']"
885,"545 W Villa Maria Dr, Phoenix, AZ 85023",House for rent,"$1,725/mo","['3', '2', '1,632']","['sqft', 'ba', 'bds']"
886,"1727 W Libby St, Phoenix, AZ 85023",House for sale,"$245,000","['3', '2', '1,350']","['sqft', 'ba', 'bds']"
887,"1637 W Helena Dr, Phoenix, AZ 85023",House for rent,"$1,452/mo","['3', '2', '1,424']","['sqft', 'ba', 'bds']"
888,"Latitude Apartments | 1944 W Thunderbird Rd, Phoenix, AZ",Latitude Apartments,,"['$817+', '$807+', '$1,478+']","['2 bds', '1 bd', '3 bds']"
889,"17242 N 16th Dr APT 5, Phoenix, AZ 85023",Apartment for rent,$850/mo,"['1', '1', '672']","['sqft', 'ba', 'bd']"
890,"14239 N 26th Ln, Phoenix, AZ 85023",House for sale,"$225,000","['3', '2', '1,162']","['sqft', 'ba', 'bds']"
891,"506 W Kings Ave, Phoenix, AZ 85023",House for sale,"$285,000","['3', '2', '1,618']","['sqft', 'ba', 'bds']"
892,"1918 W Davis Rd, Phoenix, AZ 85023",House for rent,"$1,650/mo","['3', '2.5', '1,454']","['sqft', 'ba', 'bds']"
893,"14615 N 22nd Ln, Phoenix, AZ 85023",House for sale,"$290,000","['3', '2', '1,815']","['sqft', 'ba', 'bds']"
894,"2045 W Marconi Ave, Phoenix, AZ 85023",House for sale,"$274,000","['2', '2.5', '1,531']","['sqft', 'ba', 'bds']"
895,"The Turn | 14602 N 19th Ave, Phoenix, AZ",The Turn,,"['$1,080+', '$1,040', '$1,300+', '$1,600']","['2 bds', '1 bd', '3 bds', 'Studio']"
896,"11 W Waltann Ln, Phoenix, AZ 85023",House for sale,"$359,777","['4', '2', '2,080']","['sqft', 'ba', 'bds']"
897,"2321 W Betty Elyse Ln, Phoenix, AZ 85023",House for rent,"$1,400/mo","['2', '1', '890']","['sqft', 'ba', 'bds']"
898,"17630 N 6th Ave, Phoenix, AZ 85023",House for rent,"$1,500/mo","['3', '2', '1,553']","['sqft', 'ba', 'bds']"
899,"Bell Cove | 17239 N 19th Ave, Phoenix, AZ",Bell Cove,,"['$845+', '$1,000+']","['2 bds', '1 bd']"
900,"2034 W Tracy Ln, Phoenix, AZ 85023",House for sale,"$265,000","['3', '2.5', '1,800']","['sqft', 'ba', 'bds']"
901,"113 W Bluefield Ave, Phoenix, AZ 85023",House for rent,"$1,800/mo","['3', '2', '1,687']","['sqft', 'ba', 'bds']"
902,"1212 W Muriel Dr, Phoenix, AZ 85023",House for sale,"$239,999","['3', '2', '1,425']","['sqft', 'ba', 'bds']"
903,"14624 N 15th Dr, Phoenix, AZ 85023",House for sale,"$1,250,000","['4', '5', '5,382']","['sqft', 'ba', 'bds']"
904,"213 W Villa Rita Dr, Phoenix, AZ 85023",Foreclosure,"$234,900","['3', '2', '1,341']","['sqft', 'ba', 'bds']"
905,"The Tides on Thunderbird | 2140 W Thunderbird Rd, Phoenix, AZ",The Tides on Thunderbird,,"['$670+', '$775+', '$935+']","['2 bds', '1 bd', 'Studio']"
906,"1207 W Betty Elyse Ln, Phoenix, AZ 85023",Coming soon,"$329,900","['3', '2', '2,282']","['sqft', 'ba', 'bds']"
907,"18010 N 6th Dr, Phoenix, AZ 85023",Auction,"$288,530","['--', '2.5', '1,922']","['sqft', 'ba', 'bds']"
908,"16036 N 11th Ave UNIT 1114, Phoenix, AZ 85023",Apartment for rent,"$1,495/mo","['3', '2', '1,385']","['sqft', 'ba', 'bds']"
909,"545 W Villa Maria Dr, Phoenix, AZ 85023",House for rent,"$1,725/mo","['3', '2', '1,632']","['sqft', 'ba', 'bds']"
910,"1727 W Libby St, Phoenix, AZ 85023",House for sale,"$245,000","['3', '2', '1,350']","['sqft', 'ba', 'bds']"
911,"1637 W Helena Dr, Phoenix, AZ 85023",House for rent,"$1,452/mo","['3', '2', '1,424']","['sqft', 'ba', 'bds']"
912,"Latitude Apartments | 1944 W Thunderbird Rd, Phoenix, AZ",Latitude Apartments,,"['$817+', '$807+', '$1,478+']","['2 bds', '1 bd', '3 bds']"
913,"17242 N 16th Dr APT 5, Phoenix, AZ 85023",Apartment for rent,$850/mo,"['1', '1', '672']","['sqft', 'ba', 'bd']"
914,"14239 N 26th Ln, Phoenix, AZ 85023",House for sale,"$225,000","['3', '2', '1,162']","['sqft', 'ba', 'bds']"
915,"506 W Kings Ave, Phoenix, AZ 85023",House for sale,"$285,000","['3', '2', '1,618']","['sqft', 'ba', 'bds']"
916,"1918 W Davis Rd, Phoenix, AZ 85023",House for rent,"$1,650/mo","['3', '2.5', '1,454']","['sqft', 'ba', 'bds']"
